temps,int_Rheel_inter,int_Rheel_ext,int_Rmiddle_inter,int_Rmiddle_ext,int_Rfinger
2.5541319847106934,0,0,0,0,0
2.5581488609313965,0,0,0,0,0
2.563767433166504,0,0,0,0,0
2.5703063011169434,0,0,0,0,0
2.5759642124176025,0,0,0,0,0
2.5860114097595215,0,0,0,0,0
2.605025291442871,0,0,0,0,0
2.6097071170806885,0,0,0,0,0
2.6161749362945557,0,0,0,0,0
2.6308889389038086,0,0,0,0,0
2.637361526489258,0,0,0,0,0
2.645876884460449,0,0,0,0,0
2.656425714492798,0,0,0,0,0
2.663774251937866,0,0,0,0,0
2.6688365936279297,0,0,0,0,0
2.675300359725952,0,0,0,0,0
2.6832051277160645,0,0,0,0,0
2.6915290355682373,0,0,0,0,0
2.6962318420410156,0,0,0,0,0
2.7071046829223633,0,0,0,0,0
2.7153842449188232,0,0,0,0,0
2.7195396423339844,0,0,0,0,0
2.7289206981658936,0,0,0,0,0
2.7360897064208984,0,0,0,0,0
2.7406833171844482,0,0,0,0,0
2.7456841468811035,0,0,0,0,0
2.7520852088928223,0,0,0,0,0
2.7614593505859375,0,0,0,0,0
2.7687926292419434,0,0,0,0,0
2.7783114910125732,0,0,0,0,0
2.7858786582946777,0,0,0,0,0
2.7899904251098633,0,0,0,0,0
2.794457197189331,0,0,0,0,0
2.8024580478668213,0,0,0,0,0
2.8087658882141113,0,0,0,0,0
2.818592071533203,0,0,0,0,0
2.832106113433838,0,0,0,0,0
2.8439087867736816,0,0,0,0,0
2.8543107509613037,0,0,0,0,0
2.861884593963623,0,0,0,0,0
2.8738951683044434,0,0,0,0,0
2.884749174118042,0,0,0,0,0
2.916348934173584,0,0,0,0,0
2.9226677417755127,0,0,0,0,0
2.9301042556762695,0,0,0,0,0
2.939650535583496,0,0,0,0,0
2.947519063949585,0,0,0,0,0
2.9555885791778564,0,0,0,0,0
2.9616122245788574,0,0,0,0,0
2.9682016372680664,0,0,0,0,0
2.9773268699645996,0,0,0,0,0
2.987107753753662,0,0,0,0,0
2.996180295944214,0,0,0,0,0
3.016726493835449,0,0,0,0,0
3.024646282196045,0,0,0,0,0
3.0328726768493652,0,0,0,0,0
3.0436670780181885,0,0,0,0,0
3.05338716506958,0,0,0,0,0
3.0604653358459473,0,0,0,0,0
3.068340539932251,0,0,0,0,0
3.0754613876342773,0,0,0,0,0
3.0945518016815186,0,0,0,0,0
3.101755380630493,0,0,0,0,0
3.1153464317321777,0,0,0,0,0
3.126774549484253,0,0,0,0,0
3.14223575592041,0,0,0,0,0
3.1612508296966553,0,0,0,0,0
3.180567741394043,0,0,0,0,0
3.1893107891082764,0,0,0,0,0
3.1988117694854736,0,0,0,0,0
3.208348274230957,0,0,0,0,0
3.2267508506774902,0,0,0,0,0
3.244462251663208,0,0,0,0,0
3.249676465988159,0,0,0,0,0
3.256042957305908,0,0,0,0,0
3.268923282623291,0,0,0,0,0
3.283139228820801,0,0,0,0,0
3.2893564701080322,0,0,0,0,0
3.2975025177001953,0,0,0,0,0
3.3089699745178223,0,0,0,0,0
3.3252739906311035,0,0,0,0,0
3.3331284523010254,0,0,0,0,0
3.340715169906616,0,0,0,0,0
3.348243236541748,0,0,0,0,0
3.364100456237793,0,0,0,0,0
3.3725128173828125,0,0,0,0,0
3.380005359649658,0,0,0,0,0
3.3974595069885254,0,0,0,0,0
3.404618263244629,0,0,0,0,0
3.414649248123169,0,0,0,0,0
3.4248342514038086,0,0,0,0,0
3.4323549270629883,0,0,0,0,0
3.4385697841644287,0,0,0,0,0
3.4447364807128906,0,0,0,0,0
3.452526092529297,0,0,0,0,0
3.4734487533569336,0,0,0,0,0
3.4805185794830322,0,0,0,0,0
3.490776538848877,0,0,0,0,0
3.509706974029541,0,0,0,0,0
3.5171637535095215,0,0,0,0,0
3.536125659942627,0,0,0,0,0
3.5732688903808594,0,0,0,0,0
3.594602108001709,0,0,0,0,0
3.602623224258423,0,0,0,0,0
3.613253116607666,0,0,0,0,0
3.6303329467773438,0,0,0,0,0
3.6413826942443848,0,0,0,0,0
3.6565725803375244,0,0,0,0,0
3.667355537414551,0,0,0,0,0
3.6746151447296143,0,0,0,0,0
3.6837949752807617,0,0,0,0,0
3.6899054050445557,0,0,0,0,0
3.707402229309082,0,0,0,0,0
3.7220611572265625,0,0,0,0,0
3.7296488285064697,0,0,0,0,0
3.740776777267456,0,0,0,0,0
3.7486941814422607,0,0,0,0,0
3.7662246227264404,0,0,0,0,0
3.7748658657073975,0,0,0,0,0
3.788696765899658,0,0,0,0,0
3.806262969970703,0,0,0,0,0
3.8129467964172363,0,0,0,0,0
3.824585199356079,0,0,0,0,0
3.837057590484619,0,0,0,0,0
3.857879161834717,0,0,0,0,0
3.864600658416748,0,0,0,0,0
3.8812074661254883,0,0,0,0,0
3.8882062435150146,0,0,0,0,0
3.902642250061035,0,0,0,0,0
3.912398099899292,0,0,0,0,0
3.920255661010742,0,0,0,0,0
3.9378907680511475,0,0,0,0,0
3.944953441619873,0,0,0,0,0
3.9525256156921387,0,0,0,0,0
3.972198247909546,0,0,0,0,0
3.9799447059631348,0,0,0,0,0
4.002880334854126,0,0,0,0,0
4.01059103012085,0,0,0,0,0
4.029433727264404,0,0,0,0,0
4.037308692932129,0,0,0,0,0
4.045167684555054,0,0,0,0,0
4.069319248199463,0,0,0,0,0
4.084422826766968,0,0,0,0,0
4.102968215942383,0,0,0,0,0
4.11118221282959,0,0,0,0,0
4.122257232666016,0,0,0,0,0
4.139113903045654,0,0,0,0,0
4.1464409828186035,0,0,0,0,0
4.170447826385498,0,0,0,0,0
4.177586078643799,0,0,0,0,0
4.194084644317627,0,0,0,0,0
4.202636957168579,0,0,0,0,0
4.225750923156738,0,0,0,0,0
4.233011960983276,0,0,0,0,0
4.2530035972595215,0,0,0,0,0
4.259864807128906,0,0,0,0,0
4.273582220077515,0,0,0,0,0
4.299283742904663,0,0,0,0,0
4.306891918182373,0,0,0,0,0
4.320635080337524,0,0,0,0,0
4.327058553695679,0,0,0,0,0
4.352821588516235,0,0,0,0,0
4.360982418060303,0,0,0,0,0
4.379067659378052,0,0,0,0,0
4.39460563659668,0,0,0,0,0
4.41033935546875,0,0,0,0,0
4.416723728179932,0,0,0,0,0
4.429164886474609,0,0,0,0,0
4.438911199569702,0,0,0,0,0
4.458626747131348,0,0,0,0,0
4.472038507461548,0,0,0,0,0
4.481171131134033,0,0,0,0,0
4.496014595031738,0,0,0,0,0
4.512421131134033,0,0,0,0,0
4.519355773925781,0,0,0,0,0
4.534316062927246,0,0,0,0,0
4.548625230789185,0,0,0,0,0
4.558546543121338,0,0,0,0,0
4.5664143562316895,0,0,0,0,0
4.576840877532959,0,0,0,0,0
4.582437515258789,0,0,0,0,0
4.596415042877197,0,0,0,0,0
4.609673261642456,0,0,0,0,0
4.624436140060425,0,0,0,0,0
4.632153272628784,0,0,0,0,0
4.654027462005615,0,0,0,0,0
4.661255121231079,0,0,0,0,0
4.669321060180664,0,0,0,0,0
4.675785779953003,0,0,0,0,0
4.6870903968811035,0,0,0,0,0
4.705728769302368,0,0,0,0,0
4.720271348953247,0,0,0,0,0
4.732164621353149,0,0,0,0,0
4.747087717056274,0,0,0,0,0
4.754218339920044,0,0,0,0,0
4.762840270996094,0,0,0,0,0
4.77787446975708,0,0,0,0,0
4.784158706665039,0,0,0,0,0
4.791971206665039,0,0,0,0,0
4.798456430435181,0,0,0,0,0
4.813860177993774,0,0,0,0,0
4.820118427276611,0,0,0,0,0
4.83707070350647,0,0,0,0,0
4.852367639541626,0,0,0,0,0
4.867862939834595,0,0,0,0,0
4.875181198120117,0,0,0,0,0
4.8834404945373535,0,0,0,0,0
4.895366191864014,0,0,0,0,0
4.913280725479126,0,0,0,0,0
4.954234838485718,0,0,0,0,0
4.976715803146362,0,0,0,0,0
4.993025779724121,0,0,0,0,0
4.999504327774048,0,0,0,0,0
5.011107921600342,0,0,0,0,0
5.027590274810791,0,0,0,0,0
5.035113096237183,0,0,0,0,0
5.043586492538452,0,0,0,0,0
5.057070016860962,0,0,0,0,0
5.06553840637207,0,0,0,0,0
5.08095908164978,0,0,0,0,0
5.097949028015137,0,0,0,0,0
5.110254526138306,0,0,0,0,0
5.117633581161499,0,0,0,0,0
5.1259682178497314,0,0,0,0,0
5.138538837432861,0,0,0,0,0
5.146270275115967,0,0,0,0,0
5.161435127258301,0,0,0,0,0
5.179478168487549,0,0,0,0,0
5.190976619720459,0,0,0,0,0
5.20615029335022,0,0,0,0,0
5.222007751464844,0,0,0,0,0
5.236050367355347,0,0,0,0,0
5.244240760803223,0,0,0,0,0
5.2561705112457275,0,0,0,0,0
5.267136573791504,0,0,0,0,0
5.278218507766724,0,0,0,0,0
5.290017366409302,0,0,0,0,0
5.302073240280151,0,0,0,0,0
5.315278053283691,0,0,0,0,0
5.3335278034210205,0,0,0,0,0
5.343550205230713,0,0,0,0,0
5.36023211479187,0,0,0,0,0
5.374728679656982,0,0,0,0,0
5.391073942184448,0,0,0,0,0
5.397971868515015,0,0,0,0,0
5.411924362182617,0,0,0,0,0
5.422779321670532,0,0,0,0,0
5.432774066925049,0,0,0,0,0
5.449277639389038,0,0,0,0,0
5.467358350753784,0,0,0,0,0
5.489427089691162,0,0,0,0,0
5.497960805892944,0,0,0,0,0
5.516917943954468,0,0,0,0,0
5.534430503845215,0,0,0,0,0
5.541253328323364,0,0,0,0,0
5.559146165847778,0,0,0,0,0
5.57079005241394,0,0,0,0,0
5.580761432647705,0,0,0,0,0
5.587786912918091,0,0,0,0,0
5.64211106300354,0,0,0,0,0
5.668490171432495,0,0,0,0,0
5.68170690536499,0,0,0,0,0
5.691560506820679,0,0,0,0,0
5.701955080032349,0,0,0,0,0
5.7150044441223145,0,0,0,0,0
5.727935314178467,0,0,0,0,0
5.742203712463379,0,0,0,0,0
5.755668878555298,0,0,0,0,0
5.770132303237915,0,0,0,0,0
5.78815770149231,0,0,0,0,0
5.803090810775757,0,0,0,0,0
5.816295623779297,0,0,0,0,0
5.833038568496704,0,0,0,0,0
5.8398895263671875,0,0,0,0,0
5.852357625961304,0,0,0,0,0
5.866841554641724,0,0,0,0,0
5.883410930633545,0,0,0,0,0
5.8961076736450195,0,0,0,0,0
5.912503004074097,0,0,0,0,0
5.9239678382873535,0,0,0,0,0
5.9459733963012695,0,0,0,0,0
5.961218595504761,0,0,0,0,0
5.979368209838867,0,0,0,0,0
5.993675231933594,0,0,0,0,0
6.004393815994263,0,0,0,0,0
6.020887851715088,0,0,0,0,0
6.030919790267944,0,0,0,0,0
6.046236515045166,0,0,0,0,0
6.065026760101318,0,0,0,0,0
6.082111597061157,0,0,0,0,0
6.099710464477539,0,0,0,0,0
6.120331287384033,0,0,0,0,0
6.140021562576294,0,0,0,0,0
6.155225038528442,0,0,0,0,0
6.169253587722778,0,0,0,0,0
6.184636116027832,0,0,0,0,0
6.201592922210693,0,0,0,0,0
6.21612548828125,0,0,0,0,0
6.234236717224121,0,0,0,0,0
6.247246503829956,0,0,0,0,0
6.262017011642456,0,0,0,0,0
6.277756690979004,0,0,0,0,0
6.2967164516448975,0,0,0,0,0
6.312263011932373,0,0,0,0,0
6.328739166259766,0,0,0,0,0
6.3393354415893555,0,0,0,0,0
6.356900691986084,0,0,0,0,0
6.375638246536255,0,0,0,0,0
6.401846408843994,0,0,0,0,0
6.416319370269775,0,0,0,0,0
6.427372217178345,0,0,0,0,0
6.4415247440338135,0,0,0,0,0
6.455084562301636,0,0,0,0,0
6.464436054229736,0,0,0,0,0
6.477621793746948,0,0,0,0,0
6.490005731582642,0,0,0,0,0
6.51067852973938,0,0,0,0,0
6.523510694503784,0,0,0,0,0
6.5401506423950195,0,0,0,0,0
6.554893255233765,0,0,0,0,0
6.573459148406982,0,0,0,0,0
6.590583324432373,0,0,0,0,0
6.605076551437378,0,0,0,0,0
6.620885133743286,0,0,0,0,0
6.633052825927734,0,0,0,0,0
6.649070739746094,0,0,0,0,0
6.67121434211731,0,0,0,0,0
6.689615488052368,0,0,0,0,0
6.703982591629028,0,0,0,0,0
6.722597599029541,0,0,0,0,0
6.735575914382935,0,0,0,0,0
6.747459173202515,0,0,0,0,0
6.759268760681152,0,0,0,0,0
6.7698047161102295,0,0,0,0,0
6.7824859619140625,0,0,0,0,0
6.804483890533447,0,0,0,0,0
6.817901372909546,0,0,0,0,0
6.8319854736328125,0,0,0,0,0
6.847917556762695,0,0,0,0,0
6.863691568374634,0,0,0,0,0
6.881238698959351,0,0,0,0,0
6.895869016647339,0,0,0,0,0
6.909756660461426,0,0,0,0,0
6.92556619644165,0,0,0,0,0
6.945877313613892,0,0,0,0,0
6.953948497772217,0,0,0,0,0
6.968040704727173,0,0,0,0,0
6.975814580917358,0,0,0,0,0
6.9895408153533936,0,0,0,0,0
7.003328800201416,0,0,0,0,0
7.017678737640381,0,0,0,0,0
7.04296350479126,0,0,0,0,0
7.089163541793823,0,0,0,0,0
7.1186933517456055,0,0,0,0,0
7.133657932281494,0,0,0,0,0
7.149538993835449,0,0,0,0,0
7.163780450820923,0,0,0,0,0
7.17778468132019,0,0,0,0,0
7.194051027297974,0,0,0,0,0
7.212187051773071,0,0,0,0,0
7.227414608001709,0,0,0,0,0
7.241417169570923,0,0,0,0,0
7.2623610496521,0,0,0,0,0
7.274738311767578,0,0,0,0,0
7.296428680419922,0,0,0,0,0
7.309672832489014,0,0,0,0,0
7.321279287338257,0,0,0,0,0
7.334729433059692,0,0,0,0,0
7.347350597381592,0,0,0,0,0
7.3640968799591064,0,0,0,0,0
7.376852035522461,0,0,0,0,0
7.391245603561401,0,0,0,0,0
7.406602144241333,0,0,0,0,0
7.417608261108398,0,0,0,0,0
7.432195425033569,0,0,0,0,0
7.444171667098999,0,0,0,0,0
7.4575066566467285,0,0,0,0,0
7.473349094390869,0,0,0,0,0
7.489176273345947,0,0,0,0,0
7.498671531677246,0,0,0,0,0
7.518504858016968,0,0,0,0,0
7.5360822677612305,0,0,0,0,0
7.54912257194519,0,0,0,0,0
7.565932035446167,0,0,0,0,0
7.581701278686523,0,0,0,0,0
7.595929384231567,0,0,0,0,0
7.605712413787842,0,0,0,0,0
7.621427297592163,0,0,0,0,0
7.63697624206543,0,0,0,0,0
7.650618076324463,0,0,0,0,0
7.665742635726929,0,0,0,0,0
7.680938720703125,0,0,0,0,0
7.696845293045044,0,0,0,0,0
7.7103271484375,0,0,0,0,0
7.723947048187256,0,0,0,0,0
7.74433445930481,0,0,0,0,0
7.797680139541626,0,0,0,0,0
7.821624040603638,0,0,0,0,0
7.83810019493103,0,0,0,0,0
7.856444358825684,0,0,0,0,0
7.879533052444458,0,0,0,0,0
7.902249813079834,0,0,0,0,0
7.912447214126587,0,0,0,0,0
7.9266767501831055,0,0,0,0,0
7.938661575317383,0,0,0,0,0
7.953292608261108,0,0,0,0,0
7.974578857421875,0,0,0,0,0
7.9886181354522705,0,0,0,0,0
8.002515077590942,0,0,0,0,0
8.014612197875977,0,0,0,0,0
8.030006647109985,0,0,0,0,0
8.040598154067993,0,0,0,0,0
8.054713487625122,0,0,0,0,0
8.073009490966797,0,0,0,0,0
8.09139347076416,0,0,0,0,0
8.10869574546814,0,0,0,0,0
8.123594999313354,0,0,0,0,0
8.136850118637085,0,0,0,0,0
8.150812149047852,0,0,0,0,0
8.162114381790161,0,0,0,0,0
8.178980112075806,0,0,0,0,0
8.194736242294312,0,0,0,0,0
8.207886457443237,0,0,0,0,0
8.223063945770264,0,0,0,0,0
8.243674039840698,0,0,0,0,0
8.254599809646606,0,1,0,0,0
8.272265911102295,0,0,0,0,0
8.294454574584961,0,0,0,0,0
8.305714130401611,0,0,0,0,0
8.321124076843262,0,0,0,0,0
8.344556331634521,0,0,0,0,0
8.356491327285767,0,0,0,0,0
8.380131721496582,0,0,0,0,0
8.397881984710693,0,0,0,0,0
8.414038896560669,0,0,0,0,0
8.429894924163818,0,0,0,0,0
8.450238943099976,0,0,0,0,0
8.499459743499756,0,0,0,0,0
8.514980554580688,0,0,0,0,0
8.528112888336182,0,0,0,0,0
8.545177698135376,0,0,0,0,0
8.557676553726196,0,0,0,0,0
8.581181287765503,0,0,0,0,0
8.595606088638306,0,0,0,0,0
8.612069845199585,0,0,0,0,0
8.625750541687012,0,0,0,0,0
8.641592741012573,0,0,0,0,0
8.65717077255249,0,0,0,0,0
8.671932935714722,0,0,0,0,0
8.69019865989685,0,0,0,0,0
8.712860345840454,0,0,0,0,0
8.727787971496582,0,0,0,0,0
8.741584539413452,0,0,0,0,0
8.75553584098816,0,0,0,0,0
8.76775312423706,0,0,0,0,0
8.781591176986694,0,0,0,0,0
8.796764373779297,0,0,0,0,0
8.811993598937988,0,0,0,0,0
8.829223871231079,0,0,0,0,0
8.850768566131592,0,0,0,0,0
8.86323094367981,0,0,0,0,0
8.879460573196411,0,0,0,0,0
8.889952182769775,0,0,0,0,0
8.904144287109375,0,0,0,0,0
8.919649839401245,0,0,0,0,0
8.938332080841064,0,0,0,0,0
8.954265594482422,0,0,0,0,0
8.974588394165039,0,0,0,0,0
8.988144397735596,0,0,0,0,0
9.007513999938965,0,0,0,0,0
9.025043487548828,0,0,0,0,0
9.039021968841553,0,0,0,0,0
9.051268339157104,0,0,0,0,0
9.068207263946533,0,0,0,0,0
9.088233709335327,0,0,0,0,0
9.102839708328247,0,0,0,0,0
9.114163637161255,0,0,0,0,0
9.155761241912842,0,0,0,0,0
9.174715757369995,0,0,0,0,0
9.19589900970459,0,0,0,0,0
9.207093000411987,0,0,0,0,0
9.221390724182129,0,0,0,0,0
9.237040042877197,0,0,0,0,0
9.251219511032104,0,0,0,0,0
9.267560005187988,0,0,0,0,0
9.285319328308105,0,0,0,0,0
9.302443504333496,0,0,0,0,0
9.314007043838501,0,0,0,0,0
9.330973148345947,0,0,0,0,0
9.34307050704956,0,0,0,0,0
9.361043691635132,0,0,0,0,0
